name,lat,lon,darkness_value,falchi_category,reachable_from_city,addr_city
Unnamed POI,50.8074384,14.4680862,0.13626728951931,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.814186,14.373671,0.13610784709453583,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8178276,14.3822001,0.13823489844799042,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
výhled na Českosaské Švýcarsko,50.7808821,14.4009334,0.15283623337745667,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7822211,14.4031841,0.15283623337745667,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
výhled na Růžovský vrch,50.7964008,14.3762636,0.1545463502407074,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7611471,14.3934467,0.14918117225170135,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8714635,14.2622818,0.12953369319438934,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8211689,14.3569528,0.13093797862529755,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5877245,14.3717658,0.13071821630001068,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Rozhledna na Studenci,50.8258296,14.4642687,0.11952728033065796,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Mravenečník,50.7003035,13.5646224,0.12093789875507355,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8380753,14.2924472,0.13045378029346466,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
rozhledna Kohout,50.7105435,14.3142897,0.15749071538448334,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Janovský vrch - rozhledna,50.8609328,14.2695397,0.1315390169620514,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Máchova vyhlídka,50.6123717,14.5073933,0.1541973352432251,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.610634,14.5037911,0.1541973352432251,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6208527,14.4094109,0.15579183399677277,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Papinova vyhlídka,50.6286579,14.4028862,0.1513032615184784,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Vyhlídka republiky,50.8168994,14.5284339,0.12811186909675598,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6201384,14.4143412,0.1470107138156891,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
výhled na Helfenburk,50.5819042,14.3783542,0.1278972029685974,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6012322,14.2619302,0.13955643773078918,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8222177,14.4652335,0.11952728033065796,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8215666,14.4629103,0.11952728033065796,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8217433,14.4652845,0.11952728033065796,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6784815,14.3640244,0.14205613732337952,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6801368,14.3603528,0.14240598678588867,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8255082,14.5013973,0.12138499319553375,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8417857,14.4920471,0.11500165611505508,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8423548,14.4903975,0.11443141847848892,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8418687,14.491001,0.11443141847848892,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6123659,14.4826007,0.1511620283126831,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8432645,14.3975642,0.11339451372623444,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8681878,14.2960443,0.11869033426046371,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8278384,14.5117451,0.12167327105998993,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6077194,14.2857372,0.1323431134223938,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7325435,14.413268,0.1582876592874527,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5978019,14.4571707,0.1364065408706665,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.594919,14.4568454,0.12963297963142395,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.605496,14.420985,0.14031462371349335,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.605491,14.4215078,0.14031462371349335,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.595426,14.4463563,0.1293567419052124,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5946343,14.4441249,0.1293567419052124,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.595753,14.4470458,0.1293567419052124,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8691166,14.2964998,0.11869033426046371,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5905082,14.4731113,0.13210377097129822,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
výhled na Opičí skálu,50.589604,14.3779841,0.12909924983978271,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7866567,14.4123271,0.1568707376718521,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7844386,14.4221064,0.1568264365196228,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7640727,14.3769823,0.1486661732196808,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.765441,14.3644772,0.15164050459861755,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6687906,14.2869469,0.1560058891773224,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Víťova rozhledna,50.6494493,14.2766196,0.14121168851852417,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7832103,13.920441,0.14671123027801514,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Cimrmanova rozhledna,50.5772022,14.4113145,0.12117665261030197,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5968389,14.2622441,0.13955643773078918,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6015383,14.2619001,0.13955643773078918,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6060456,14.2574657,0.14255930483341217,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.806344,14.0470377,0.14993613958358765,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8025603,14.0395914,0.15592129528522491,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8023897,14.0397129,0.15592129528522491,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Pod Budinou,50.5799478,14.3566243,0.13927772641181946,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5744679,14.3627877,0.13007399439811707,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8585842,14.3483776,0.10969434678554535,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8583815,14.3473363,0.10969434678554535,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.858566,14.3479501,0.10969434678554535,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5920791,14.3712518,0.13071821630001068,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5715367,14.3854192,0.12232345342636108,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Treppenstein,50.8597799,14.3936187,0.10520810633897781,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5957526,14.2749605,0.13909444212913513,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6036658,14.2788845,0.13711991906166077,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6045051,14.2783307,0.1335000991821289,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6063733,14.2851522,0.1323431134223938,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5965486,14.253999,0.14130261540412903,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.585781,14.2615333,0.14622560143470764,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5849627,14.2626176,0.14622560143470764,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8488404,14.2213446,0.1486290693283081,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7631532,14.4246304,0.15283623337745667,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8491758,14.3480979,0.11292338371276855,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5896321,14.4213273,0.12769494950771332,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7985413,14.3259613,0.15801693499088287,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8035472,14.334138,0.15520833432674408,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8056169,14.3342058,0.14691203832626343,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5422383,14.37509,0.13866488635540009,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8316513,14.2696309,0.14617830514907837,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8308228,14.2676488,0.14617830514907837,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6549823,14.3572211,0.13563406467437744,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Zadní valy rozhledna,50.3720609,13.9716724,0.15748097002506256,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
výhled na Helfenburk,50.5815177,14.3819343,0.1278972029685974,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7677532,14.3766658,0.1486661732196808,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8741978,14.2861152,0.11636823415756226,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8497614,14.2150628,0.15286581218242645,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5801326,14.3919893,0.12540768086910248,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5717017,14.3891732,0.12232345342636108,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8149264,14.3637268,0.13526137173175812,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8197962,14.3671936,0.13610784709453583,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.6605817,14.2515314,0.15002849698066711,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8630194,14.3213734,0.1098526194691658,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7891499,14.4925911,0.15381157398223877,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8454536,14.4226383,0.11313702166080475,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.846437,14.3509589,0.1124807596206665,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8353095,14.3436719,0.12475690990686417,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.846506,14.3503064,0.1124807596206665,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Vyhlídka Fénix,50.8741998,14.2861136,0.11636823415756226,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.5038016,14.4821557,0.14313526451587677,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.7352499,14.3698168,0.15739835798740387,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,50.8731455,14.2534412,0.14267446100711823,Modrá (Mírné znečištění),Ústí nad Labem,Unknown
Unnamed POI,49.3712687,17.7559336,0.1358267068862915,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3742998,17.7567238,0.1358267068862915,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3173708,17.8152211,0.13544607162475586,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4031711,18.0761708,0.1315830498933792,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1985046,17.1201445,0.14432527124881744,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2610809,17.8540344,0.15140116214752197,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2282644,18.0790439,0.08962711691856384,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3650364,17.8271713,0.12359888851642609,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3737415,17.8386968,0.12340296059846878,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4130124,17.8588819,0.1404866874217987,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4138519,17.8687681,0.14128996431827545,Modrá (Mírné znečištění),Zlín,Unknown
Vrše,49.1208746,17.2623892,0.12857793271541595,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0958392,17.2266285,0.13170559704303741,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1036764,17.2934569,0.14681479334831238,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1038993,17.2906363,0.1419517546892166,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.184726,17.3672358,0.15040850639343262,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.413063,17.7973634,0.14857442677021027,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,48.9267685,17.6710839,0.1223219707608223,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3497726,17.7144938,0.15534472465515137,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3640051,17.7112831,0.1588892936706543,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,48.9150437,17.6803644,0.12346244603395462,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2981854,17.8849892,0.1293383687734604,Modrá (Mírné znečištění),Zlín,Unknown
kamen s vyhlidkou,49.1390129,17.2525776,0.12685313820838928,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2410653,18.0924472,0.0795847550034523,Tmavě modrá (Slabé znečištění),Zlín,Unknown
Travičná rozhledna,48.8604688,17.3656906,0.12642501294612885,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1204105,17.2397209,0.12712471187114716,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1380888,17.21682,0.1489717662334442,Modrá (Mírné znečištění),Zlín,Unknown
Brdo rozhledna,49.1706809,17.3081551,0.12330283224582672,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1331665,17.2277733,0.13289499282836914,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1388452,17.2523534,0.12685313820838928,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1288769,17.2328888,0.12977997958660126,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1774507,17.3398471,0.13215738534927368,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1397108,18.0613142,0.11045766621828079,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2047087,17.9429148,0.10405642539262772,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.047623,18.007887,0.10975247621536255,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0499419,18.0084389,0.11246870458126068,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0522353,18.0084353,0.11246870458126068,Modrá (Mírné znečištění),Zlín,Unknown
"infotabule ""rozhledna Salaš""",49.1429848,17.3520309,0.1529463529586792,Modrá (Mírné znečištění),Zlín,Unknown
Kamenný stůl,49.2222947,17.2525705,0.15473678708076477,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3722398,17.7538472,0.1358267068862915,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3249262,17.7866279,0.14482128620147705,Modrá (Mírné znečištění),Zlín,Unknown
Výhled na chatu Bunč,49.1816271,17.3481108,0.1387026011943817,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3428077,17.9290079,0.1549031287431717,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2480659,18.1124203,0.07609367370605469,Tmavě modrá (Slabé znečištění),Zlín,Unknown
Unnamed POI,49.6390104,17.5519775,0.11780475080013275,Modrá (Mírné znečištění),Zlín,Unknown
Výhled na Beskydy,49.6306151,17.7128425,0.1482616811990738,Modrá (Mírné znečištění),Zlín,Unknown
CHMU Maruška,49.3657918,17.8279865,0.12359888851642609,Modrá (Mírné znečištění),Zlín,Unknown
Železná rozhledna,49.6183857,17.6778342,0.14853182435035706,Modrá (Mírné znečištění),Zlín,Unknown
Cimburk,49.103556,17.2155527,0.1289585679769516,Modrá (Mírné znečištění),Zlín,Unknown
Koryčanská kaple,49.0816794,17.1991168,0.140602707862854,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0715247,17.2218478,0.14726820588111877,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.2275281,18.0781035,0.08962711691856384,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0851481,17.2211709,0.1378558874130249,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0618531,18.0311742,0.11724549531936646,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.0664408,18.0479796,0.11232170462608337,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.1640585,18.0700154,0.12348102033138275,Modrá (Mírné znečištění),Zlín,Unknown
Vyhlídkové místo Nad vlekem,49.1664032,17.8356833,0.14153867959976196,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4032356,18.0756801,0.1315830498933792,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4165103,17.7977655,0.14857442677021027,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,48.9175224,17.7445574,0.12453629821538925,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,48.9175059,17.7445488,0.12453629821538925,Modrá (Mírné znečištění),Zlín,Unknown
Vyhlídka U jelena,49.6215313,17.6206957,0.1308652013540268,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4224338,17.8436878,0.14360801875591278,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.3993615,17.8830747,0.13822388648986816,Modrá (Mírné znečištění),Zlín,Unknown
Unnamed POI,49.4250635,17.9003562,0.15826953947544098,Modrá (Mírné znečištění),Zlín,Unknown
